AppID,Name,Primary_Genre,Price,Review_Score_Pct,Review_Count,Playtime_Hours,Languages_Count,Multiplayer
23400,Imperium Romanum Gold Edition,Simulation,0.058712789739969413,0.8430799220272904,0.00037596351429308077,0.0010927173293355011,0.029126213592233007,0
2341070,The Banished Vault,Indie,0.19696434874691138,0.781986531986532,0.0001345190555727537,0.0011138326400472983,0.009708737864077669,0
252630,Eldritch,Action,0.017531474291093068,0.8736700336700336,0.0018798175714654039,0.0008129394624041893,0.11650485436893203,0
1336950,VoxFox,Casual,0.01506059536416049,0.7606837606837609,5.173809829721297e-06,0.0,0.019417475728155338,0
1507580,Enigma of Fear,Action,0.1940228262148488,0.9669261255096513,0.007823662764176885,0.0032412001942608583,0.029126213592233007,0
869470,Tiny Hands Adventure,Action,0.017531474291093068,0.6781609195402298,7.760714744581944e-06,0.0,0.009708737864077669,0
979500,雪策边境-BSP,Action,0.09401106012472056,0.3194444444444444,1.0347619659442591e-05,0.0,0.009708737864077669,1
391580,Egyptian Senet,Casual,0.009295211201317802,0.7744297970286671,0.00028800874718781875,2.6394138389746404e-05,0.11650485436893203,1
2400510,Dungeons & Degenerate Gamblers,Casual,0.10577715025297094,0.8026893485830684,0.0023032076758642637,0.0023596359720433288,0.08737864077669902,0
2325170,HAG,Action,0.058712789739969413,1.0,8.623016382868846e-07,0.0,0.009708737864077669,0
946380,TheMemory,Adventure,0.10577715025297094,0.7925925925925925,1.2934524574303238e-05,0.0,0.019417475728155338,0
210970,The Witness,Adventure,0.09401106012472056,0.8429412144361712,0.016312160091472957,0.0034787474397685756,0.14563106796116504,0
1249150,Daedaluz,Adventure,0.0,0.9734093067426401,1.6383731127450766e-05,0.0,0.019417475728155338,0
1932350,LogiNode,Indie,0.01047182021414284,0.7839506172839505,3.4492065531475314e-06,0.0,0.009708737864077669,0
1072450,"iTube HD Video Downloader - Download videos from 10000+ sites, 3X Faster Download Speed, Download Entire Playlist, Record Online Video.",Utilities,0.35286504294622895,0.43943943943943947,1.4659127850877003e-05,0.0,0.058252427184466014,0
1054510,Survivalist: Invisible Strain,Action,0.08459818802212025,0.8664224436786605,0.0030689315306630153,0.008863151671276843,0.14563106796116504,1
2146140,BlackForge: A Smithing Adventure,Adventure,0.04694669961171903,0.5633528265107213,1.5521429489163888e-05,0.0,0.058252427184466014,0
2245700,Idle Game x100,Indie,0.005765384162842687,0.2654320987654321,3.4492065531475314e-06,0.0,0.009708737864077669,0
1057990,Viking Trickshot,Action,0.0,0.8979963570127503,3.5354367169762185e-05,0.0,0.009708737864077669,1
2793710,Dollmare,Adventure,0.03518060948346865,0.9498334313149128,0.001123579034687808,0.0008551700838277835,0.09708737864077668,0
3558730,Surviving Mars: Pioneer,Action,0.17637369102247324,1.0,4.311508191434413e-06,0.0,0.009708737864077669,0
1499190,Lost Caves,Action,0.020472996823155665,0.9685746352413018,1.1209921297729472e-05,0.0,0.009708737864077669,0
1031670,FPSBois,Action,0.0,0.5246913580246912,2.4144445872032713e-05,0.0,0.009708737864077669,1
545110,Driver Booster 4 for Steam,Utilities,0.0,0.749465811965812,0.0007001889302889487,0.0027766633586013218,0.2621359223300971,0
1676910,Onde,Adventure,0.024591128368043298,0.925925925925926,0.00020005398008255673,0.00010029772588103633,0.09708737864077668,0
397310,Looterkings,Action,0.021061301329568186,0.7185818296929407,0.00038631113395252336,0.002085136932789966,0.029126213592233007,1
660880,b,Casual,0.0,0.9097150247592725,0.0035880371169117182,0.0035526510272598662,0.009708737864077669,0
416600,Full Metal Furies,Action,0.03518060948346865,0.9039848646091995,0.0024135822855649845,0.0033942861969213874,0.07766990291262135,1
1689270,Raven's Hike,Action,0.017531474291093068,0.9202279202279202,3.880357372290972e-05,0.0,0.07766990291262135,0
500470,Emergence ᵠ,Animation & Modeling,0.11754324038122133,0.925925925925926,1.897063604231142e-05,0.0,0.009708737864077669,0
1718300,Fallen Relics,Action,0.08224496999647017,0.9351851851851851,1.0347619659442591e-05,0.0,0.038834951456310676,1
896890,VR Paradise - Steam Edition,Indie,0.11754324038122133,0.7241922773837666,0.00014486667523219628,0.0006492958043877615,0.009708737864077669,0
2411390,Top Villain: Total Domination,Casual,0.046476056006589016,0.7745571658615136,2.586904914860647e-06,0.0,0.009708737864077669,0
730090,Travel VR,Casual,0.0,0.37295434969853575,1.9832937680598297e-05,0.0,0.009708737864077669,0
880800,AKAI NOROI,Indie,0.15284151076597247,0.48148148148148145,8.623016382868825e-06,0.0,0.009708737864077669,0
675410,Eternal Essence,Casual,0.0,0.6477987421383649,2.8455954063467122e-05,0.0,0.009708737864077669,0
2092660,Magnet Block,Indie,0.05094717025532416,0.9351851851851851,1.0347619659442591e-05,0.0,0.058252427184466014,0
1210490,YesterMorrow,Action,0.058712789739969413,0.6543209876543208,3.9665875361196595e-05,0.00023226841782976834,0.07766990291262135,0
359560,Shutter,Adventure,0.02341451935521826,0.7359396433470506,0.00016901112110422897,0.0008129394624041893,0.009708737864077669,0
2392500,Ever 17 - The Out of Infinity,Adventure,0.26461936698435107,0.7829457364341086,9.399087857327019e-05,0.0,0.029126213592233007,0
2518360,Sorrow Asylum,Indie,0.03223908695140605,0.8755555555555556,4.311508191434413e-06,0.0,0.04854368932038834,0
808800,Star Singularity,Action,0.044005177079656434,0.7789921068609593,3.5354367169762185e-05,0.0,0.009708737864077669,0
646500,Egypt: Old Kingdom,Indie,0.044005177079656434,0.864320987654321,0.0010175159331785213,0.0030617200532105826,0.08737864077669902,0
1336980,NOBUNAGA'S AMBITION: Awakening,Simulation,0.49405812448523356,0.7314695134600346,0.001984156069698117,0.0894444561751726,0.038834951456310676,0
1070860,Serin Fate,Adventure,0.058712789739969413,0.7313472893183037,0.0004587444715686215,0.01129669123081146,0.009708737864077669,0
1088750,Soda Story - Brewing Tycoon,Simulation,0.0704788798682198,0.9027777777777777,3.794127208462283e-05,0.0029772588103633944,0.019417475728155338,0
595500,Freedom Planet 2,Action,0.14695846570184729,0.9610781264725285,0.0013382921426212417,0.004260013936105069,0.009708737864077669,0
2373390,VVAV ONE,Action,0.23520414166372514,0.6448503297818364,4.570198682920478e-05,0.0,0.029126213592233007,1
695330,SEASON: A letter to the future,Adventure,0.294034592304977,0.9309755273255005,0.0015892219193627244,0.001050486707911907,0.07766990291262135,0
426190,Miner Meltdown,Action,0.041063654547593836,0.7555555555555553,0.0001034761965944259,0.00015308600266052914,0.009708737864077669,1
895760,Ollie-Oop,Action,0.09165784209907048,0.8463648834019204,6.036111468008178e-06,0.0,0.009708737864077669,0
1809310,侠之信条,Indie,0.058712789739969413,0.48148148148148145,0.00011554841953044226,0.012970079604721385,0.009708737864077669,0
316430,Battle of Empires : 1914-1918,Action,0.10577715025297094,0.6805645103517444,0.0017659937552115354,0.009596908718511793,0.06796116504854369,1
598660,Plevr,Utilities,0.11754324038122133,0.44354110207768743,1.8108334404024535e-05,0.0,0.009708737864077669,0
3019800,Amber Alert,Action,0.03223908695140605,0.6442721791559001,0.00013106984901960613,0.0005912286999303195,0.07766990291262135,0
2657930,Erannorth Renaissance,Adventure,0.16460760089422286,0.9576719576719575,2.500674751031959e-05,0.0013461010578770666,0.009708737864077669,0
660340,Robot King Part I: Rebooted and Ready,Action,0.0,0.46296296296296297,3.104285897832777e-05,0.0,0.009708737864077669,0
210950,Rune Classic,Action,0.11754324038122133,0.8920730685436569,0.0007450286154798665,0.0006598534597436602,0.058252427184466014,1
1335940,Ball-it Hell,Action,0.014001647252617955,0.9676935502480675,0.00025955279312435165,8.446124284718849e-05,0.11650485436893203,0
749140,Prehistorik 2,Action,0.12342628544534652,0.9012345679012346,3.707897044633595e-05,0.0,0.009708737864077669,0
814630,ELF,Action,0.017531474291093068,0.4074074074074074,8.623016382868846e-07,0.0,0.009708737864077669,0
2072950,Heavy Works,Casual,0.03518060948346865,0.5061728395061729,8.623016382868846e-07,0.0,0.009708737864077669,0
3070570,The Paradixion: Christmas,Adventure,0.011413107424402871,1.0,2.586904914860647e-06,0.0,0.14563106796116504,0
434430,Abbot's Book Demo,Adventure,0.0,0.8759525075314549,0.0001629750096362208,0.0014675140944699003,0.009708737864077669,0
1845280,Momo is Here,Adventure,0.03518060948346865,0.7037037037037037,3.104285897832777e-05,0.0,0.009708737864077669,0
2618360,Kingdom of Fallen: The Last Stand,Action,0.12930933050947171,0.42118863049095606,1.9832937680598297e-05,0.0,0.10679611650485436,0
631660,Immersion Chess,Casual,0.0,0.6389574759945131,9.916468840299149e-05,0.0002586625562195148,0.009708737864077669,1
1180270,Forbidden Love With The Ghost Girl,Adventure,0.0704788798682198,0.8835412953060011,0.00014400437359390937,0.0007020840811672544,0.009708737864077669,0
508990,Handsome Mr. Frog,Action,0.011648429226967879,0.9084967320261437,0.00018798175714654039,0.0010346502248780591,0.009708737864077669,0
1628890,NecroBoy : Path to Evilship,Adventure,0.029297564419343454,0.8996415770609318,9.48531802115571e-06,0.0,0.08737864077669902,0
1296260,Sakura Knight 2,Simulation,0.03518060948346865,0.7800224466891132,6.812182942466372e-05,0.0007971029793703414,0.019417475728155338,0
80330,The Blackwell Legacy,Adventure,0.017531474291093068,0.8903455357356067,0.001320183808217217,0.0009501889820308705,0.009708737864077669,0
3057190,LOOTPLOT,Indie,0.041063654547593836,0.9665471923536442,3.621666880804907e-05,0.0017472919614012119,0.029126213592233007,0
676770,Island Dash,Adventure,0.0,0.8410991636798089,0.0004104555798245561,0.0001372495196266813,0.009708737864077669,0
574180,Rem Survival,Action,0.11283680432992117,0.744668911335578,0.0006656968647574733,0.00023226841782976834,0.09708737864077668,1
2384130,Shell of a King,Action,0.0704788798682198,1.0,0.0,0.0,0.009708737864077669,0
3410,Heavy Weapon Deluxe,Casual,0.058712789739969413,0.8542096473130956,0.0003078416848684171,0.00044342152494773957,0.009708737864077669,0
3675060,Goblin_Gnome_Horn,Action,0.04694669961171903,0.9472693032015065,3.3629763893188416e-05,0.0007601511856246964,0.019417475728155338,0
1707770,Animals Memory: Monkeys,Casual,0.006941993175667726,0.8617283950617285,8.623016382868825e-06,0.0,0.009708737864077669,0
1090060,Weapon Hacker,Action,0.11754324038122133,0.9407407407407407,1.2934524574303238e-05,0.0,0.009708737864077669,0
2521600,Little-Known Galaxy,Adventure,0.11754324038122133,0.90297659622813,0.0005449746353973098,0.006667159357249942,0.009708737864077669,0
403640,Dishonored 2,Action,0.0704788798682198,0.8905347958898338,0.05411977542216132,0.005912286999303195,0.09708737864077668,0
620590,Ancestors Legacy,Strategy,0.05341804918225674,0.7800337062250355,0.00720280558461033,0.0029614223273295463,0.10679611650485436,1
3075020,It's On The Mouse,Action,0.05635957171431933,0.83273596176822,9.48531802115571e-06,0.0,0.038834951456310676,0
27940,Dead Horde,Action,0.02341451935521826,0.3181560765658624,0.0005466992386738835,0.00046453683565953667,0.038834951456310676,1
566490,Keen: One Girl Army,Indie,0.03518060948346865,0.95346628679962,0.00011727302280701601,0.00012141303659283347,0.04854368932038834,0
996770,Moving Out,Action,0.029297564419343454,0.7806179912834827,0.0019393163845071988,0.001182457399860639,0.1262135922330097,1
1216470,Zoria: Prologue (2020),Action,0.0,0.8194542738067154,0.000388898038867384,3.695179374564497e-05,0.009708737864077669,0
1125830,Hyperspaced,Action,0.08989292857983291,1.0,7.760714744581944e-06,0.0,0.04854368932038834,1
1391960,Star Island,Action,0.017531474291093068,0.9764309764309764,2.0695239318885182e-05,0.0,0.10679611650485436,0
621930,Attack of the Earthlings,Indie,0.03518060948346865,0.8427963415738475,0.00033543533729359727,0.002481049008636162,0.08737864077669902,0
